geo_key_id,geo_type,geo_value
2588,hrr,21
2589,hrr,210
2590,hrr,212
2591,hrr,213
2592,hrr,214
2593,hrr,216
2594,hrr,217
2595,hrr,218
2596,hrr,219
2597,hrr,22
2598,hrr,220
2599,hrr,221
2600,hrr,222
2601,hrr,223
2602,hrr,225
2603,hrr,226
2604,hrr,227
2605,hrr,23
2606,hrr,230
2607,hrr,231
2608,hrr,232
2609,hrr,233
2610,hrr,234
2611,hrr,235
2612,hrr,236
2613,hrr,238
2614,hrr,239
2615,hrr,240
2616,hrr,242
2617,hrr,243
2618,hrr,244
2619,hrr,245
2620,hrr,246
2621,hrr,248
2622,hrr,249
2623,hrr,25
2624,hrr,250
2625,hrr,251
2626,hrr,253
2627,hrr,254
2628,hrr,256
2629,hrr,257
2630,hrr,258
2631,hrr,259
2632,hrr,260
2633,hrr,261
2634,hrr,262
2635,hrr,263
2636,hrr,264
2637,hrr,267
2638,hrr,268
2639,hrr,270
2640,hrr,273
2641,hrr,274
2642,hrr,275
2643,hrr,276
2644,hrr,277
2645,hrr,278
2646,hrr,279
2647,hrr,280
2648,hrr,281
2649,hrr,282
2650,hrr,283
2651,hrr,284
2652,hrr,285
2653,hrr,288
2654,hrr,289
2655,hrr,291
2656,hrr,292
2657,hrr,293
2658,hrr,295
2659,hrr,296
2660,hrr,297
2661,hrr,299
2662,hrr,300
2663,hrr,301
2664,hrr,303
2665,hrr,304
2666,hrr,307
2667,hrr,308
2668,hrr,309
2669,hrr,31
2670,hrr,311
2671,hrr,312
2672,hrr,313
2673,hrr,314
2674,hrr,315
2675,hrr,318
2676,hrr,319
2677,hrr,320
2678,hrr,321
2679,hrr,322
2680,hrr,323
2681,hrr,324
2682,hrr,325
2683,hrr,326
2684,hrr,327
2685,hrr,328
2686,hrr,329
2687,hrr,33
2688,hrr,330
2689,hrr,331
2690,hrr,332
2691,hrr,334
2692,hrr,335
2693,hrr,336
2694,hrr,339
2695,hrr,340
2696,hrr,341
2697,hrr,342
2698,hrr,343
2699,hrr,344
2700,hrr,345
2701,hrr,346
2702,hrr,347
2703,hrr,350
2704,hrr,351
2705,hrr,352
2706,hrr,354
2707,hrr,355
2708,hrr,356
2709,hrr,357
2710,hrr,358
2711,hrr,359
2712,hrr,360
2713,hrr,362
2714,hrr,363
2715,hrr,364
2716,hrr,365
2717,hrr,366
2718,hrr,367
2719,hrr,368
2720,hrr,369
2721,hrr,370
2722,hrr,371
2723,hrr,373
2724,hrr,374
2725,hrr,375
2726,hrr,376
2727,hrr,377
2728,hrr,379
2729,hrr,380
2730,hrr,382
2731,hrr,383
2732,hrr,385
2733,hrr,386
2734,hrr,388
2735,hrr,390
2736,hrr,391
2737,hrr,393
2738,hrr,394
2739,hrr,396
2740,hrr,397
2741,hrr,399
2742,hrr,400
2743,hrr,402
2744,hrr,406
2745,hrr,411
2746,hrr,412
2747,hrr,413
2748,hrr,416
2749,hrr,417
2750,hrr,418
2751,hrr,420
2752,hrr,421
2753,hrr,422
2754,hrr,423
2755,hrr,424
2756,hrr,426
2757,hrr,427
2758,hrr,428
2759,hrr,429
2760,hrr,43
2761,hrr,430
2762,hrr,431
2763,hrr,432
2764,hrr,435
2765,hrr,437
2766,hrr,438
2767,hrr,439
2768,hrr,440
2769,hrr,441
2770,hrr,442
2771,hrr,443
2772,hrr,444
2773,hrr,445
2774,hrr,446
2775,hrr,447
2776,hrr,448
2777,hrr,449
2778,hrr,450
2779,hrr,451
2780,hrr,452
2781,hrr,456
2782,hrr,457
2783,hrr,5
2784,hrr,56
2785,hrr,58
2786,hrr,6
2787,hrr,62
2788,hrr,65
2789,hrr,69
2790,hrr,7
2791,hrr,73
2792,hrr,77
2793,hrr,78
2794,hrr,79
2795,hrr,80
2796,hrr,81
2797,hrr,82
2798,hrr,83
2799,hrr,85
2800,hrr,86
2801,hrr,87
2802,hrr,89
2803,hrr,9
2804,hrr,91
2805,hrr,96
2806,msa,10180
5381,msa,10380
2807,msa,10420
2808,msa,10500
2809,msa,10540
2810,msa,10580
2811,msa,10740
2812,msa,10780
2813,msa,10900
2814,msa,11020
2815,msa,11100
2816,msa,11180
2817,msa,11260
2818,msa,11460
2819,msa,11500
2820,msa,11540
5382,msa,11640
2821,msa,11700
2822,msa,12020
2823,msa,12060
2824,msa,12100
2825,msa,12220
2826,msa,12260
2827,msa,12420
2828,msa,12540
2829,msa,12580
2830,msa,12620
2831,msa,12700
2832,msa,12940
2833,msa,12980
2834,msa,13020
2835,msa,13140
2836,msa,13220
2837,msa,13380
2838,msa,13460
2839,msa,13740
2840,msa,13780
2841,msa,13820
2842,msa,13900
2843,msa,13980
2844,msa,14010
2845,msa,14020
2846,msa,14100
2847,msa,14260
2848,msa,14460
2849,msa,14500
2850,msa,14540
2851,msa,14740
2852,msa,14860
2853,msa,15180
2854,msa,15260
2855,msa,15380
2856,msa,15500
2857,msa,15540
2858,msa,15680
2859,msa,15940
2860,msa,15980
2861,msa,16020
2862,msa,16060
3239,msa,16180
2863,msa,16220
2864,msa,16300
2865,msa,16540
2866,msa,16580
2867,msa,16620
2868,msa,16700
2869,msa,16740
2870,msa,16820
2871,msa,16860
2872,msa,16940
2873,msa,16980
2874,msa,17020
2875,msa,17140
2876,msa,17300
2877,msa,17420
2878,msa,17460
2879,msa,17660
2880,msa,17780
2881,msa,17820
2882,msa,17860
2883,msa,17900
2884,msa,17980
2885,msa,18020
2886,msa,18140
2887,msa,18580
2888,msa,18700
2889,msa,18880
2890,msa,19060
2891,msa,19100
2892,msa,19140
2893,msa,19180
2894,msa,19300
2895,msa,19340
2896,msa,19430
2897,msa,19460
2898,msa,19500
2899,msa,19660
2900,msa,19740
2901,msa,19780
2902,msa,19820
2903,msa,20020
2904,msa,20100
2905,msa,20220
2906,msa,20260
2907,msa,20500
2908,msa,20700
2909,msa,20740
2910,msa,20940
2911,msa,21060
2912,msa,21140
2913,msa,21300
2914,msa,21340
2915,msa,21420
2916,msa,21500
2917,msa,21660
2918,msa,21780
3184,msa,21820
2919,msa,22020
2920,msa,22140
2921,msa,22180
2922,msa,22220
2923,msa,22380
2924,msa,22420
2925,msa,22500
2926,msa,22520
2927,msa,22540
2928,msa,22660
2929,msa,22900
2930,msa,23060
2931,msa,23420
2932,msa,23460
2933,msa,23540
2934,msa,23580
2935,msa,23900
2936,msa,24020
2937,msa,24140
2938,msa,24220
2939,msa,24260
2940,msa,24300
2941,msa,24340
3185,msa,24420
2942,msa,24500
2943,msa,24540
2944,msa,24580
2945,msa,24660
2946,msa,24780
2947,msa,24860
5383,msa,25020
2948,msa,25060
2949,msa,25180
2950,msa,25220
2951,msa,25260
2952,msa,25420
5384,msa,25500
2953,msa,25540
2954,msa,25620
2955,msa,25860
2956,msa,25940
2957,msa,25980
2958,msa,26140
2959,msa,26300
2960,msa,26380
2961,msa,26420
2962,msa,26580
2963,msa,26620
2964,msa,26820
2965,msa,26900
2966,msa,26980
2967,msa,27060
2968,msa,27100
2969,msa,27140
2970,msa,27180
2971,msa,27260
2972,msa,27340
2973,msa,27500
2974,msa,27620
2975,msa,27740
2976,msa,27780
2977,msa,27860
2978,msa,27900
5385,msa,27980
2979,msa,28020
2980,msa,28100
2981,msa,28140
2982,msa,28420
2983,msa,28660
2984,msa,28700
2985,msa,28740
2986,msa,28940
2987,msa,29020
2988,msa,29100
2989,msa,29180
2990,msa,29200
2991,msa,29340
2992,msa,29420
2993,msa,29460
2994,msa,29540
2995,msa,29620
2996,msa,29700
2997,msa,29740
2998,msa,29820
2999,msa,29940
3000,msa,30020
3001,msa,30140
3002,msa,30300
3003,msa,30340
3004,msa,30460
3005,msa,30620
3006,msa,30700
3007,msa,30780
3008,msa,30860
3009,msa,30980
3010,msa,31020
3011,msa,31080
3012,msa,31140
3013,msa,31180
3014,msa,31340
3015,msa,31420
3016,msa,31460
3017,msa,31540
3018,msa,31700
3019,msa,31740
3020,msa,31860
3021,msa,31900
5386,msa,32420
3022,msa,32580
3023,msa,32780
3024,msa,32820
3025,msa,32900
3026,msa,33100
3027,msa,33140
3183,msa,33220
3028,msa,33260
3029,msa,33340
3030,msa,33460
3031,msa,33540
3032,msa,33660
3033,msa,33700
3034,msa,33740
3035,msa,33780
3036,msa,33860
3037,msa,34060
3038,msa,34100
3039,msa,34580
3040,msa,34620
3041,msa,34740
3042,msa,34820
3043,msa,34900
3044,msa,34940
3045,msa,34980
3046,msa,35100
3047,msa,35300
3048,msa,35380
3049,msa,35620
3050,msa,35660
3051,msa,35840
3052,msa,35980
3053,msa,36100
3054,msa,36140
3055,msa,36220
3056,msa,36260
3057,msa,36420
3058,msa,36500
3059,msa,36540
3060,msa,36740
3061,msa,36780
3062,msa,36980
3063,msa,37100
3064,msa,37340
3065,msa,37460
3066,msa,37620
3067,msa,37860
3068,msa,37900
3069,msa,37980
3070,msa,38060
3071,msa,38220
3072,msa,38300
3073,msa,38340
3074,msa,38540
5387,msa,38660
3075,msa,38860
3076,msa,38900
3077,msa,38940
3078,msa,39100
3079,msa,39150
3080,msa,39300
3081,msa,39340
3082,msa,39380
3083,msa,39460
3084,msa,39540
3085,msa,39580
3086,msa,39660
3087,msa,39740
3088,msa,39820
3089,msa,39900
3090,msa,40060
3091,msa,40140
3092,msa,40220
3093,msa,40340
3094,msa,40380
3095,msa,40420
3096,msa,40580
3097,msa,40660
3098,msa,40900
3099,msa,40980
3100,msa,41060
3101,msa,41100
3102,msa,41140
3103,msa,41180
3104,msa,41420
3105,msa,41500
3106,msa,41540
3107,msa,41620
3108,msa,41660
3109,msa,41700
3110,msa,41740
3111,msa,41860
5388,msa,41900
3112,msa,41940
4178,msa,41980
3113,msa,42020
3114,msa,42100
3115,msa,42140
3116,msa,42200
3117,msa,42220
3118,msa,42340
3119,msa,42540
3120,msa,42660
3121,msa,42680
3122,msa,42700
3123,msa,43100
3124,msa,43300
3125,msa,43340
3126,msa,43420
3127,msa,43580
3128,msa,43620
3129,msa,43780
3130,msa,43900
3131,msa,44060
3132,msa,44100
3133,msa,44140
3134,msa,44180
3135,msa,44220
3136,msa,44300
5389,msa,44420
3137,msa,44700
3138,msa,44940
3139,msa,45060
3140,msa,45220
3141,msa,45300
3142,msa,45460
3143,msa,45500
3144,msa,45540
3145,msa,45780
3146,msa,45820
3147,msa,45940
3148,msa,46060
3149,msa,46140
3150,msa,46220
3151,msa,46300
3152,msa,46340
3153,msa,46520
3154,msa,46540
3155,msa,46660
3156,msa,46700
3157,msa,47020
3158,msa,47220
3159,msa,47260
3160,msa,47300
3161,msa,47380
3162,msa,47460
3163,msa,47580
3164,msa,47900
3165,msa,47940
3166,msa,48060
3167,msa,48140
3168,msa,48260
3169,msa,48300
3170,msa,48540
3171,msa,48620
3172,msa,48660
3173,msa,48700
3174,msa,48900
3175,msa,49020
3176,msa,49180
3177,msa,49340
3178,msa,49420
5390,msa,49500
3179,msa,49620
3180,msa,49660
3181,msa,49700
3182,msa,49740
5406,nation,us
3186,state,ak
3187,state,al
3188,state,ar
5339,state,as
3189,state,az
3190,state,ca
3191,state,co
3192,state,ct
3193,state,dc
3194,state,de
3195,state,fl
3196,state,ga
5336,state,gu
3197,state,hi
3198,state,ia
3199,state,id
3200,state,il
3201,state,in
3202,state,ks
3203,state,ky
3204,state,la
3205,state,ma
3206,state,md
3207,state,me
3208,state,mi
3209,state,mn
3210,state,mo
5337,state,mp
3211,state,ms
3212,state,mt
3213,state,nc
3214,state,nd
3215,state,ne
3216,state,nh
3217,state,nj
3218,state,nm
3219,state,nv
3220,state,ny
3221,state,oh
3222,state,ok
3223,state,or
3224,state,pa
3240,state,pr
3225,state,ri
3226,state,sc
3227,state,sd
3228,state,tn
3229,state,tx
3230,state,ut
3231,state,va
5338,state,vi
3232,state,vt
3233,state,wa
3234,state,wi
3235,state,wv
3236,state,wy
